33950,-18.8356,264.224,-12.0315,264.471,0.207,264.686,12.478,264.48,19.0597,264.077
34000,-18.8494,264.594,-11.9536,264.841,0.6231,265.068,12.5091,264.881,19.4956,264.597
34050,-18.7986,265.093,-12.007,265.346,0.6107,265.609,12.7033,265.388,19.4328,265.143
34100,-18.6167,265.686,-11.9984,265.934,0.578,266.198,12.5433,265.991,19.6088,265.687
34150,-18.7332,266.491,-11.9727,266.713,0.6834,266.993,12.8114,266.749,19.0981,266.386
34200,-18.6497,267.472,-11.8636,267.729,0.8429,267.979,12.7292,267.678,19.7821,267.262
34250,-18.7223,268.591,-11.7777,268.846,0.7387,269.106,12.7541,268.862,18.5565,268.611
34300,-18.5774,269.88,-11.7193,270.116,0.6342,270.406,12.6522,270.131,19.2201,269.772
34350,-18.5687,271.307,-11.7626,271.532,0.6473,271.82,12.6855,271.532,19.1555,271.239
34400,-18.2203,272.832,-11.7172,273.048,0.6621,273.29,12.5141,273.041,19.0095,272.779
34450,-18.7928,274.267,-11.7595,274.527,0.3381,274.824,12.596,274.592,18.5241,274.331
34500,-19.0078,275.706,-11.7849,276.002,0.6958,276.292,12.9109,276.045,19.0064,275.79
34550,-18.827,277.119,-11.7848,277.357,0.5679,277.643,12.6782,277.369,19.0245,277.124
34600,-18.5968,278.497,-11.8172,278.689,0.2517,278.952,12.7891,278.64,19.3929,278.338
34650,-18.495,279.803,-11.7599,280.036,0.1761,280.302,12.774,279.985,19.6721,279.672
34700,-18.6052,280.791,-11.6357,281.03,0.5706,281.279,13.0284,281,19.3182,280.693
34750,-18.6095,281.75,-11.7599,282.026,0.3209,282.262,12.7077,282.015,19.1942,281.651
34800,-18.5258,282.689,-11.7821,282.962,0.262,283.211,12.8579,282.981,19.243,282.681
34850,-18.5129,283.578,-11.8435,283.865,0.1986,284.127,12.6829,283.805,19.638,283.425
34900,-18.6383,284.432,-12.0515,284.704,0.4664,284.972,12.5728,284.692,19.6234,284.288
34950,-18.7601,285.183,-11.8831,285.469,0.1228,285.71,12.295,285.488,19.0429,285.187
35000,-18.9142,285.813,-11.9974,286.079,-0.0652,286.322,12.3244,286.109,19.3412,285.819
35050,-18.6964,286.386,-11.9537,286.635,0.3347,286.898,12.2208,286.669,19.4147,286.394
35100,-18.7693,286.918,-11.9125,287.176,-0.0182,287.438,12.2404,287.191,19.2234,286.928
35150,-18.9122,287.369,-11.8812,287.601,0.3522,287.83,12.2299,287.568,19.5044,287.299
35200,-18.655,287.574,-12.0523,287.811,0.1055,288.075,12.1834,287.868,19.3258,287.603
35250,-19.0072,287.684,-12.0247,287.974,-0.0573,288.246,12.3096,288.072,19.1574,287.835
35300,-19.189,287.856,-12.0752,288.133,-0.2669,288.39,12.2282,288.216,19.0427,288.001
35350,-18.9241,287.987,-12.1478,288.248,-0.2615,288.539,12.246,288.322,19.2574,288.071
35400,-18.8043,288.055,-12.2125,288.303,-0.0077,288.593,12.1107,288.376,19.0771,288.14
35450,-18.9228,288.013,-12.2208,288.225,-0.1548,288.507,12.2324,288.316,19.0137,288.056
35500,-19.1853,287.768,-12.2953,288.01,0.0639,288.317,12.2945,288.084,18.9098,287.788
35550,-19.4344,287.477,-12.3059,287.764,0.2244,288.07,12.4179,287.859,19.4394,287.511
35600,-18.8918,287.284,-12.2899,287.516,-0.0196,287.809,12.3307,287.594,19.2001,287.274
35650,-18.6003,287.028,-12.3621,287.225,-0.2111,287.495,12.0805,287.292,19.0617,286.961
35700,-19.0114,286.487,-12.317,286.757,-0.0858,287.025,12.0533,286.834,18.9367,286.585
35750,-18.92,286.074,-12.3943,286.343,0.0002,286.55,12.1599,286.292,18.5887,286.05
35800,-18.6959,285.48,-12.2898,285.691,-0.0038,285.994,12.1409,285.742,19.2366,285.455
35850,-18.7966,284.688,-12.2123,284.942,-0.0469,285.273,12.2718,285.036,19.0713,284.802
35900,-19.0332,283.889,-12.3022,284.16,0.0769,284.512,12.2232,284.257,19.3719,283.975
35950,-19.2087,283.2,-12.2596,283.451,-0.0556,283.777,12.3108,283.528,19.4174,283.182
36000,-19.3277,282.445,-12.2047,282.692,0.266,282.956,12.3203,282.714,18.7258,282.489
36050,-19.3178,281.706,-12.3011,281.949,0.0017,282.2,12.5033,282.006,19.0946,281.735
36100,-18.8125,281.069,-12.1398,281.302,0.0757,281.56,12.147,281.251,19.428,280.946
36150,-18.7122,280.353,-12.1999,280.57,-0.1058,280.88,12.0978,280.588,19.249,280.413
36200,-19.4189,279.567,-12.3024,279.821,-0.079,280.039,12.1488,279.95,18.9223,279.803
36250,-19.5145,278.853,-12.2595,279.098,-0.1131,279.297,12.0559,279.297,18.7919,279.191
36300,-19.5922,278.013,-12.5237,278.272,-0.3071,278.51,12.0069,278.75,18.4073,278.739
36350,-19.6768,277.095,-12.5788,277.406,-0.4383,277.774,12.0176,278.129,18.3474,278.229
36400,-19.8392,276.285,-12.7873,276.661,-0.7806,277.09,11.7714,277.549,17.8108,277.691
36450,-19.9163,275.655,-12.8062,276.017,-0.5001,276.485,11.6965,276.935,17.9127,277.019
36500,-19.8693,275.115,-12.6508,275.498,-0.5348,275.996,11.6398,276.487,18.3208,276.584
36550,-19.8817,274.803,-12.3546,275.176,-0.312,275.703,11.5742,276.151,18.1626,276.322
36600,-19.8553,274.566,-12.4912,274.968,-0.5694,275.468,11.6999,275.942,18.2909,276.097
36650,-19.4349,274.601,-12.2293,274.954,-0.1474,275.433,11.8528,275.871,18.8051,275.926
36700,-19.1415,274.764,-12.1358,275.098,-0.2957,275.578,11.9689,276.031,18.9569,276.185
36750,-19.48,275.038,-12.3078,275.351,-0.1549,275.842,11.9228,276.317,17.8953,276.489
36800,-19.6737,275.311,-12.4522,275.697,-0.391,276.239,11.7204,276.744,18.4628,276.894
